trial_scope,source_run_id,trial_id,N_all,N_formal_replayable,N_diagnostic_reconstructable,N_not_replayable,N_L2_reached,N_L2_reachability_unknown,N_L2_candidate_evaluated,N_L2_PASS,N_L2_FAIL,N_L2_UNKNOWN,formal_replay_coverage
PR87_ACTIVATED_ONE_STEP|E1_REPLICA_GT_FINE:B0_CURRENT_CBF_ONLY:6f7e8bac31caf6b08d7a9143adaaeab64708d357fbacd5cd15574dde20d4b871,PR87_ACTIVATED_ONE_STEP,E1_REPLICA_GT_FINE:B0_CURRENT_CBF_ONLY:6f7e8bac31caf6b08d7a9143adaaeab64708d357fbacd5cd15574dde20d4b871,1,1,0,0,0,1,0,0,0,0,1.0
PR87_ACTIVATED_ONE_STEP|E1_REPLICA_GT_FINE:B0_CURRENT_CBF_ONLY:7372c8b90d808f1c20691dc5727f846337e8d2a6e61e2957532dea5885289dd4,PR87_ACTIVATED_ONE_STEP,E1_REPLICA_GT_FINE:B0_CURRENT_CBF_ONLY:7372c8b90d808f1c20691dc5727f846337e8d2a6e61e2957532dea5885289dd4,1,1,0,0,0,1,0,0,0,0,1.0
PR87_ACTIVATED_ONE_STEP|E1_REPLICA_GT_FINE:B0_CURRENT_CBF_ONLY:75a77d2806cc6cc0d83f5cfec715519cffffae27a07827df97c8b60e904eb7e2,PR87_ACTIVATED_ONE_STEP,E1_REPLICA_GT_FINE:B0_CURRENT_CBF_ONLY:75a77d2806cc6cc0d83f5cfec715519cffffae27a07827df97c8b60e904eb7e2,1,1,0,0,0,1,0,0,0,0,1.0
PR87_ACTIVATED_ONE_STEP|E1_REPLICA_GT_FINE:B0_CURRENT_CBF_ONLY:7b7349d13633bc3dd9240dbe0e1844111cb45b2edf5c00b24a071d9344450cec,PR87_ACTIVATED_ONE_STEP,E1_REPLICA_GT_FINE:B0_CURRENT_CBF_ONLY:7b7349d13633bc3dd9240dbe0e1844111cb45b2edf5c00b24a071d9344450cec,1,1,0,0,0,1,0,0,0,0,1.0
PR87_ACTIVATED_ONE_STEP|E1_REPLICA_GT_FINE:B0_CURRENT_CBF_ONLY:7bb65ed44808569d230d1ad0d1e05845d12dc1396c2a1176a9a593be7ff9779e,PR87_ACTIVATED_ONE_STEP,E1_REPLICA_GT_FINE:B0_CURRENT_CBF_ONLY:7bb65ed44808569d230d1ad0d1e05845d12dc1396c2a1176a9a593be7ff9779e,1,1,0,0,0,1,0,0,0,0,1.0
PR87_ACTIVATED_ONE_STEP|E1_REPLICA_GT_FINE:B0_CURRENT_CBF_ONLY:7c56b6586f783c1d7aeb172e595eebb0270c90a369cedef4bcf54a2dc6ebf8cc,PR87_ACTIVATED_ONE_STEP,E1_REPLICA_GT_FINE:B0_CURRENT_CBF_ONLY:7c56b6586f783c1d7aeb172e595eebb0270c90a369cedef4bcf54a2dc6ebf8cc,1,1,0,0,0,1,0,0,0,0,1.0
PR87_ACTIVATED_ONE_STEP|E1_REPLICA_GT_FINE:B0_CURRENT_CBF_ONLY:7c81c8300c444f11063dd4534e17c925bc0d1850fa7dc9752318a41c9fd6670b,PR87_ACTIVATED_ONE_STEP,E1_REPLICA_GT_FINE:B0_CURRENT_CBF_ONLY:7c81c8300c444f11063dd4534e17c925bc0d1850fa7dc9752318a41c9fd6670b,1,1,0,0,0,1,0,0,0,0,1.0
PR87_ACTIVATED_ONE_STEP|E1_REPLICA_GT_FINE:B0_CURRENT_CBF_ONLY:7d5b05408eb273ca289e72b156b037bc9260c8469e4612fa0e2c983db9310a95,PR87_ACTIVATED_ONE_STEP,E1_REPLICA_GT_FINE:B0_CURRENT_CBF_ONLY:7d5b05408eb273ca289e72b156b037bc9260c8469e4612fa0e2c983db9310a95,1,1,0,0,0,1,0,0,0,0,1.0
PR87_ACTIVATED_ONE_STEP|E1_REPLICA_GT_FINE:B0_CURRENT_CBF_ONLY:7ef9955d2c51727795afaee9529605e7b06bec4789fad385eac2753e2a6391d3,PR87_ACTIVATED_ONE_STEP,E1_REPLICA_GT_FINE:B0_CURRENT_CBF_ONLY:7ef9955d2c51727795afaee9529605e7b06bec4789fad385eac2753e2a6391d3,1,1,0,0,0,1,0,0,0,0,1.0
PR87_ACTIVATED_ONE_STEP|E1_REPLICA_GT_FINE:B0_CURRENT_CBF_ONLY:82a2aa2df6a37104f411ef6be80bbe8f7743c15975edc16f4661b1c8dc48bc12,PR87_ACTIVATED_ONE_STEP,E1_REPLICA_GT_FINE:B0_CURRENT_CBF_ONLY:82a2aa2df6a37104f411ef6be80bbe8f7743c15975edc16f4661b1c8dc48bc12,1,1,0,0,0,1,0,0,0,0,1.0
PR87_ACTIVATED_ONE_STEP|E1_REPLICA_GT_FINE:B0_CURRENT_CBF_ONLY:8c5131598950fa5281f092c126c1c2c7f632435d62d4ba0fa705afac40b84d05,PR87_ACTIVATED_ONE_STEP,E1_REPLICA_GT_FINE:B0_CURRENT_CBF_ONLY:8c5131598950fa5281f092c126c1c2c7f632435d62d4ba0fa705afac40b84d05,1,1,0,0,0,1,0,0,0,0,1.0
PR87_ACTIVATED_ONE_STEP|E1_REPLICA_GT_FINE:B0_CURRENT_CBF_ONLY:8cfd4d5ab6e1be8bd9e59da7c8f72937decaaef1e40469be0f76f7a27d3eafef,PR87_ACTIVATED_ONE_STEP,E1_REPLICA_GT_FINE:B0_CURRENT_CBF_ONLY:8cfd4d5ab6e1be8bd9e59da7c8f72937decaaef1e40469be0f76f7a27d3eafef,1,1,0,0,0,1,0,0,0,0,1.0
PR87_ACTIVATED_ONE_STEP|E1_REPLICA_GT_FINE:B0_CURRENT_CBF_ONLY:8e97a425539ed75072debf66f0644d0e9c4181580ef999967b2b92fdc7afd354,PR87_ACTIVATED_ONE_STEP,E1_REPLICA_GT_FINE:B0_CURRENT_CBF_ONLY:8e97a425539ed75072debf66f0644d0e9c4181580ef999967b2b92fdc7afd354,1,1,0,0,0,1,0,0,0,0,1.0
PR87_ACTIVATED_ONE_STEP|E1_REPLICA_GT_FINE:B0_CURRENT_CBF_ONLY:92d100bdbec8b636d9f5bd6291ca4ef09b4becc672d782833a38aa3612a6c315,PR87_ACTIVATED_ONE_STEP,E1_REPLICA_GT_FINE:B0_CURRENT_CBF_ONLY:92d100bdbec8b636d9f5bd6291ca4ef09b4becc672d782833a38aa3612a6c315,1,1,0,0,0,1,0,0,0,0,1.0
PR87_ACTIVATED_ONE_STEP|E1_REPLICA_GT_FINE:B0_CURRENT_CBF_ONLY:97df0eb1377ece2a4b5cfea6cce2aeb4eb7da02735ac6fad7ad0a59fb30dedd6,PR87_ACTIVATED_ONE_STEP,E1_REPLICA_GT_FINE:B0_CURRENT_CBF_ONLY:97df0eb1377ece2a4b5cfea6cce2aeb4eb7da02735ac6fad7ad0a59fb30dedd6,1,1,0,0,0,1,0,0,0,0,1.0
PR87_ACTIVATED_ONE_STEP|E1_REPLICA_GT_FINE:B0_CURRENT_CBF_ONLY:a4560beffdfb3160ae7aaa0b1344aadded4389eeb59e56f746fae751ee5de4a5,PR87_ACTIVATED_ONE_STEP,E1_REPLICA_GT_FINE:B0_CURRENT_CBF_ONLY:a4560beffdfb3160ae7aaa0b1344aadded4389eeb59e56f746fae751ee5de4a5,1,1,0,0,0,1,0,0,0,0,1.0
PR87_ACTIVATED_ONE_STEP|E1_REPLICA_GT_FINE:B0_CURRENT_CBF_ONLY:a5e88a2990b0516c668ffe7c1a80ad05a324a6c77c3fcc5ea2873690b8ec9a59,PR87_ACTIVATED_ONE_STEP,E1_REPLICA_GT_FINE:B0_CURRENT_CBF_ONLY:a5e88a2990b0516c668ffe7c1a80ad05a324a6c77c3fcc5ea2873690b8ec9a59,1,1,0,0,0,1,0,0,0,0,1.0
PR87_ACTIVATED_ONE_STEP|E1_REPLICA_GT_FINE:B0_CURRENT_CBF_ONLY:a74667ba81c1edd9d480bc2b1f993eafc102d9c2c15b630fb984eb6731e659c8,PR87_ACTIVATED_ONE_STEP,E1_REPLICA_GT_FINE:B0_CURRENT_CBF_ONLY:a74667ba81c1edd9d480bc2b1f993eafc102d9c2c15b630fb984eb6731e659c8,1,1,0,0,0,1,0,0,0,0,1.0
PR87_ACTIVATED_ONE_STEP|E1_REPLICA_GT_FINE:B0_CURRENT_CBF_ONLY:aac05dd8cf91b3c218a6873150c768e466d844ade307e6e0691a165b448d2a23,PR87_ACTIVATED_ONE_STEP,E1_REPLICA_GT_FINE:B0_CURRENT_CBF_ONLY:aac05dd8cf91b3c218a6873150c768e466d844ade307e6e0691a165b448d2a23,1,0,0,1,0,1,0,0,0,0,0.0
PR87_ACTIVATED_ONE_STEP|E1_REPLICA_GT_FINE:B0_CURRENT_CBF_ONLY:adcb20bdf3ec3de47a9eff8d566bc91a89f85074a5325f289e87923f7dc07336,PR87_ACTIVATED_ONE_STEP,E1_REPLICA_GT_FINE:B0_CURRENT_CBF_ONLY:adcb20bdf3ec3de47a9eff8d566bc91a89f85074a5325f289e87923f7dc07336,1,1,0,0,0,1,0,0,0,0,1.0
PR87_ACTIVATED_ONE_STEP|E1_REPLICA_GT_FINE:B0_CURRENT_CBF_ONLY:b0c82abc83530dfeadb43749dae9a5ab8a2fb7a22c2775708737d322e54b80bc,PR87_ACTIVATED_ONE_STEP,E1_REPLICA_GT_FINE:B0_CURRENT_CBF_ONLY:b0c82abc83530dfeadb43749dae9a5ab8a2fb7a22c2775708737d322e54b80bc,1,1,0,0,0,1,0,0,0,0,1.0
PR87_ACTIVATED_ONE_STEP|E1_REPLICA_GT_FINE:B0_CURRENT_CBF_ONLY:b29cbd56936551c388e97d7f79f8b5fe4087c4a6e428f9684373a8f44cdc0074,PR87_ACTIVATED_ONE_STEP,E1_REPLICA_GT_FINE:B0_CURRENT_CBF_ONLY:b29cbd56936551c388e97d7f79f8b5fe4087c4a6e428f9684373a8f44cdc0074,1,1,0,0,0,1,0,0,0,0,1.0
PR87_ACTIVATED_ONE_STEP|E1_REPLICA_GT_FINE:B0_CURRENT_CBF_ONLY:b332b530e424ea4c9257af6a74719793223b910c91ea5e3a3cdcbdee80e79fbb,PR87_ACTIVATED_ONE_STEP,E1_REPLICA_GT_FINE:B0_CURRENT_CBF_ONLY:b332b530e424ea4c9257af6a74719793223b910c91ea5e3a3cdcbdee80e79fbb,1,1,0,0,0,1,0,0,0,0,1.0
PR87_ACTIVATED_ONE_STEP|E1_REPLICA_GT_FINE:B0_CURRENT_CBF_ONLY:b472fcd9bd787199dc83cf4daba89f2899c434b3543cd023f38b1685703637f0,PR87_ACTIVATED_ONE_STEP,E1_REPLICA_GT_FINE:B0_CURRENT_CBF_ONLY:b472fcd9bd787199dc83cf4daba89f2899c434b3543cd023f38b1685703637f0,1,1,0,0,0,1,0,0,0,0,1.0
PR87_ACTIVATED_ONE_STEP|E1_REPLICA_GT_FINE:B0_CURRENT_CBF_ONLY:b8253746122444ac0c2c7289f2d9f1c585ae4a5be43fa56005a856d8bc2be19c,PR87_ACTIVATED_ONE_STEP,E1_REPLICA_GT_FINE:B0_CURRENT_CBF_ONLY:b8253746122444ac0c2c7289f2d9f1c585ae4a5be43fa56005a856d8bc2be19c,1,0,0,1,0,1,0,0,0,0,0.0
PR87_ACTIVATED_ONE_STEP|E1_REPLICA_GT_FINE:B0_CURRENT_CBF_ONLY:b8c5d914e5f8da6402151743448ea10d7ba8a53642cf1242134e57a8eaf6b533,PR87_ACTIVATED_ONE_STEP,E1_REPLICA_GT_FINE:B0_CURRENT_CBF_ONLY:b8c5d914e5f8da6402151743448ea10d7ba8a53642cf1242134e57a8eaf6b533,1,1,0,0,0,1,0,0,0,0,1.0
PR87_ACTIVATED_ONE_STEP|E1_REPLICA_GT_FINE:B0_CURRENT_CBF_ONLY:bb044f605dfd904c2de1021086b6c1a0c0c91797906a4302c91d8a7dfc5a39e9,PR87_ACTIVATED_ONE_STEP,E1_REPLICA_GT_FINE:B0_CURRENT_CBF_ONLY:bb044f605dfd904c2de1021086b6c1a0c0c91797906a4302c91d8a7dfc5a39e9,1,1,0,0,0,1,0,0,0,0,1.0
PR87_ACTIVATED_ONE_STEP|E1_REPLICA_GT_FINE:B0_CURRENT_CBF_ONLY:bc6f2ebbcafb4b9cacdee984201720479aef514da218cff9adc9948486888463,PR87_ACTIVATED_ONE_STEP,E1_REPLICA_GT_FINE:B0_CURRENT_CBF_ONLY:bc6f2ebbcafb4b9cacdee984201720479aef514da218cff9adc9948486888463,1,1,0,0,0,1,0,0,0,0,1.0
PR87_ACTIVATED_ONE_STEP|E1_REPLICA_GT_FINE:B0_CURRENT_CBF_ONLY:bd6b06d31c5a672f05902eb6ba52a9eb995e46e64d5b7121d8930796d4b3509f,PR87_ACTIVATED_ONE_STEP,E1_REPLICA_GT_FINE:B0_CURRENT_CBF_ONLY:bd6b06d31c5a672f05902eb6ba52a9eb995e46e64d5b7121d8930796d4b3509f,1,1,0,0,0,1,0,0,0,0,1.0
PR87_ACTIVATED_ONE_STEP|E1_REPLICA_GT_FINE:B0_CURRENT_CBF_ONLY:bea5581de93d16fb9abb527c3aa9525580f04cb908ff6292939ff6f14c48d63f,PR87_ACTIVATED_ONE_STEP,E1_REPLICA_GT_FINE:B0_CURRENT_CBF_ONLY:bea5581de93d16fb9abb527c3aa9525580f04cb908ff6292939ff6f14c48d63f,1,1,0,0,0,1,0,0,0,0,1.0
PR87_ACTIVATED_ONE_STEP|E1_REPLICA_GT_FINE:B0_CURRENT_CBF_ONLY:beaa1e6dbad2716f7cbd941c313ceae058161ba8643b3948d5f3e70e30201cd5,PR87_ACTIVATED_ONE_STEP,E1_REPLICA_GT_FINE:B0_CURRENT_CBF_ONLY:beaa1e6dbad2716f7cbd941c313ceae058161ba8643b3948d5f3e70e30201cd5,1,0,0,1,0,1,0,0,0,0,0.0
PR87_ACTIVATED_ONE_STEP|E1_REPLICA_GT_FINE:B0_CURRENT_CBF_ONLY:c69ec8e2ab6acaad7ef65999893553c1e44f7e3e1f72a56bc398a991d50f7f34,PR87_ACTIVATED_ONE_STEP,E1_REPLICA_GT_FINE:B0_CURRENT_CBF_ONLY:c69ec8e2ab6acaad7ef65999893553c1e44f7e3e1f72a56bc398a991d50f7f34,1,1,0,0,0,1,0,0,0,0,1.0
PR87_ACTIVATED_ONE_STEP|E1_REPLICA_GT_FINE:B0_CURRENT_CBF_ONLY:c74a038af3b8274d76e24337d0e102af72c1956279c2b94ed8fa5c275a215e84,PR87_ACTIVATED_ONE_STEP,E1_REPLICA_GT_FINE:B0_CURRENT_CBF_ONLY:c74a038af3b8274d76e24337d0e102af72c1956279c2b94ed8fa5c275a215e84,1,1,0,0,0,1,0,0,0,0,1.0
PR87_ACTIVATED_ONE_STEP|E1_REPLICA_GT_FINE:B0_CURRENT_CBF_ONLY:c84fd054dd4d1aba9c83cea797db8e42d7619a350bb20529b0b5217a9aee6ef4,PR87_ACTIVATED_ONE_STEP,E1_REPLICA_GT_FINE:B0_CURRENT_CBF_ONLY:c84fd054dd4d1aba9c83cea797db8e42d7619a350bb20529b0b5217a9aee6ef4,1,1,0,0,0,1,0,0,0,0,1.0
PR87_ACTIVATED_ONE_STEP|E1_REPLICA_GT_FINE:B0_CURRENT_CBF_ONLY:cb774c833377da2918acbff4ac6c151849ee0e5e585802aadc861ca0c97abef2,PR87_ACTIVATED_ONE_STEP,E1_REPLICA_GT_FINE:B0_CURRENT_CBF_ONLY:cb774c833377da2918acbff4ac6c151849ee0e5e585802aadc861ca0c97abef2,1,1,0,0,0,1,0,0,0,0,1.0
PR87_ACTIVATED_ONE_STEP|E1_REPLICA_GT_FINE:B0_CURRENT_CBF_ONLY:d26f7bed3c565a9bc81a072a3ebb59f8c554dd20b021d0ea296aaecd9f6c24e9,PR87_ACTIVATED_ONE_STEP,E1_REPLICA_GT_FINE:B0_CURRENT_CBF_ONLY:d26f7bed3c565a9bc81a072a3ebb59f8c554dd20b021d0ea296aaecd9f6c24e9,1,1,0,0,0,1,0,0,0,0,1.0
PR87_ACTIVATED_ONE_STEP|E1_REPLICA_GT_FINE:B0_CURRENT_CBF_ONLY:dc00eb6df5e4cccf62ac66bd6d380651f30398dd2ccb707b10c0762d3da1b3b0,PR87_ACTIVATED_ONE_STEP,E1_REPLICA_GT_FINE:B0_CURRENT_CBF_ONLY:dc00eb6df5e4cccf62ac66bd6d380651f30398dd2ccb707b10c0762d3da1b3b0,1,1,0,0,0,1,0,0,0,0,1.0
PR87_ACTIVATED_ONE_STEP|E1_REPLICA_GT_FINE:B0_CURRENT_CBF_ONLY:e0e82c1541d35cbd4aae599b105e6ed9108c03ab76f45f6c4eb93c45cd8331b2,PR87_ACTIVATED_ONE_STEP,E1_REPLICA_GT_FINE:B0_CURRENT_CBF_ONLY:e0e82c1541d35cbd4aae599b105e6ed9108c03ab76f45f6c4eb93c45cd8331b2,1,1,0,0,0,1,0,0,0,0,1.0
PR87_ACTIVATED_ONE_STEP|E1_REPLICA_GT_FINE:B0_CURRENT_CBF_ONLY:e1c91dd5d203d9beb591bea5e63909687cbec408dceccb504e45941223533b70,PR87_ACTIVATED_ONE_STEP,E1_REPLICA_GT_FINE:B0_CURRENT_CBF_ONLY:e1c91dd5d203d9beb591bea5e63909687cbec408dceccb504e45941223533b70,1,0,0,1,0,1,0,0,0,0,0.0
PR87_ACTIVATED_ONE_STEP|E1_REPLICA_GT_FINE:B0_CURRENT_CBF_ONLY:ee47d050499bd0d7e95d3b2a8771dc563605bc8e8d6b1cdb3d2b7291d2a484f5,PR87_ACTIVATED_ONE_STEP,E1_REPLICA_GT_FINE:B0_CURRENT_CBF_ONLY:ee47d050499bd0d7e95d3b2a8771dc563605bc8e8d6b1cdb3d2b7291d2a484f5,1,1,0,0,0,1,0,0,0,0,1.0
PR87_ACTIVATED_ONE_STEP|E1_REPLICA_GT_FINE:B0_CURRENT_CBF_ONLY:eed865a4c4c72b3032e69c2c97c9850f4c553938ea3d232ad41fd1d1ad7f621e,PR87_ACTIVATED_ONE_STEP,E1_REPLICA_GT_FINE:B0_CURRENT_CBF_ONLY:eed865a4c4c72b3032e69c2c97c9850f4c553938ea3d232ad41fd1d1ad7f621e,1,1,0,0,0,1,0,0,0,0,1.0
PR87_ACTIVATED_ONE_STEP|E1_REPLICA_GT_FINE:B0_CURRENT_CBF_ONLY:f69ad54a8dbeb2f508736a67896913d0e770d6406924def161b35d4c6d2431bf,PR87_ACTIVATED_ONE_STEP,E1_REPLICA_GT_FINE:B0_CURRENT_CBF_ONLY:f69ad54a8dbeb2f508736a67896913d0e770d6406924def161b35d4c6d2431bf,1,1,0,0,0,1,0,0,0,0,1.0
PR87_ACTIVATED_ONE_STEP|E1_REPLICA_GT_FINE:B1_PLUS_SWEPT_SEGMENT:00619bcd6efa2989828365795b5767914d3ce6dc3b13640afe0a650bb54be649,PR87_ACTIVATED_ONE_STEP,E1_REPLICA_GT_FINE:B1_PLUS_SWEPT_SEGMENT:00619bcd6efa2989828365795b5767914d3ce6dc3b13640afe0a650bb54be649,1,1,0,0,1,0,1,1,0,0,1.0
PR87_ACTIVATED_ONE_STEP|E1_REPLICA_GT_FINE:B1_PLUS_SWEPT_SEGMENT:030d8f7ba9a25b1ee01f298345bcb252bc73e0f3d7a5be6a52276b0865322bf8,PR87_ACTIVATED_ONE_STEP,E1_REPLICA_GT_FINE:B1_PLUS_SWEPT_SEGMENT:030d8f7ba9a25b1ee01f298345bcb252bc73e0f3d7a5be6a52276b0865322bf8,1,1,0,0,0,0,0,0,0,0,1.0
PR87_ACTIVATED_ONE_STEP|E1_REPLICA_GT_FINE:B1_PLUS_SWEPT_SEGMENT:038d30b3a02aa3ca571ab7e50dd7ace1b5f20da684cd1efa6d5a6fa33563b7e2,PR87_ACTIVATED_ONE_STEP,E1_REPLICA_GT_FINE:B1_PLUS_SWEPT_SEGMENT:038d30b3a02aa3ca571ab7e50dd7ace1b5f20da684cd1efa6d5a6fa33563b7e2,1,0,0,1,0,1,0,0,0,0,0.0
PR87_ACTIVATED_ONE_STEP|E1_REPLICA_GT_FINE:B1_PLUS_SWEPT_SEGMENT:0475207cefabeedca698a4886b16c301551633249cdcbac6e743e7526a24206c,PR87_ACTIVATED_ONE_STEP,E1_REPLICA_GT_FINE:B1_PLUS_SWEPT_SEGMENT:0475207cefabeedca698a4886b16c301551633249cdcbac6e743e7526a24206c,1,1,0,0,1,0,1,0,1,0,1.0
PR87_ACTIVATED_ONE_STEP|E1_REPLICA_GT_FINE:B1_PLUS_SWEPT_SEGMENT:049671f71eb8a96a1cf02247e3b5dd6c630c22568877111aa416af8b9274c2b9,PR87_ACTIVATED_ONE_STEP,E1_REPLICA_GT_FINE:B1_PLUS_SWEPT_SEGMENT:049671f71eb8a96a1cf02247e3b5dd6c630c22568877111aa416af8b9274c2b9,1,1,0,0,1,0,1,1,0,0,1.0
PR87_ACTIVATED_ONE_STEP|E1_REPLICA_GT_FINE:B1_PLUS_SWEPT_SEGMENT:0531022292ad1eb4b8a1cf53466125c2f1e3433546e2c0f69bd3929c1229d155,PR87_ACTIVATED_ONE_STEP,E1_REPLICA_GT_FINE:B1_PLUS_SWEPT_SEGMENT:0531022292ad1eb4b8a1cf53466125c2f1e3433546e2c0f69bd3929c1229d155,1,1,0,0,1,0,1,1,0,0,1.0
PR87_ACTIVATED_ONE_STEP|E1_REPLICA_GT_FINE:B1_PLUS_SWEPT_SEGMENT:05e57219769a6f097a56347ddcd2704a1c1ec1ce9bbae97c82588def134d7d84,PR87_ACTIVATED_ONE_STEP,E1_REPLICA_GT_FINE:B1_PLUS_SWEPT_SEGMENT:05e57219769a6f097a56347ddcd2704a1c1ec1ce9bbae97c82588def134d7d84,1,1,0,0,1,0,1,1,0,0,1.0
PR87_ACTIVATED_ONE_STEP|E1_REPLICA_GT_FINE:B1_PLUS_SWEPT_SEGMENT:090f20070806b0ee4830ba74eae43aa72994d11814860d4bb1c009a7719046c5,PR87_ACTIVATED_ONE_STEP,E1_REPLICA_GT_FINE:B1_PLUS_SWEPT_SEGMENT:090f20070806b0ee4830ba74eae43aa72994d11814860d4bb1c009a7719046c5,1,1,0,0,0,0,0,0,0,0,1.0
PR87_ACTIVATED_ONE_STEP|E1_REPLICA_GT_FINE:B1_PLUS_SWEPT_SEGMENT:0a95865821007d907aebd78fe5551942e16a57e4df1247db4cbea50934e02ed0,PR87_ACTIVATED_ONE_STEP,E1_REPLICA_GT_FINE:B1_PLUS_SWEPT_SEGMENT:0a95865821007d907aebd78fe5551942e16a57e4df1247db4cbea50934e02ed0,1,1,0,0,1,0,1,1,0,0,1.0
PR87_ACTIVATED_ONE_STEP|E1_REPLICA_GT_FINE:B1_PLUS_SWEPT_SEGMENT:0b0544aba83188b6a3bd3f9781d4b361b24e0bc717f0404ecabbe5721459a4fa,PR87_ACTIVATED_ONE_STEP,E1_REPLICA_GT_FINE:B1_PLUS_SWEPT_SEGMENT:0b0544aba83188b6a3bd3f9781d4b361b24e0bc717f0404ecabbe5721459a4fa,1,1,0,0,1,0,1,0,1,0,1.0
PR87_ACTIVATED_ONE_STEP|E1_REPLICA_GT_FINE:B1_PLUS_SWEPT_SEGMENT:0c7bfe9a55560d1b56b2cf3751736e3fd5010d7ad91eb8ded502102bb23d7127,PR87_ACTIVATED_ONE_STEP,E1_REPLICA_GT_FINE:B1_PLUS_SWEPT_SEGMENT:0c7bfe9a55560d1b56b2cf3751736e3fd5010d7ad91eb8ded502102bb23d7127,1,0,0,1,0,1,0,0,0,0,0.0
PR87_ACTIVATED_ONE_STEP|E1_REPLICA_GT_FINE:B1_PLUS_SWEPT_SEGMENT:0dcd1da98960308ebfc6e6f5699aa242a316e8e844cc424418583261f0f1ab47,PR87_ACTIVATED_ONE_STEP,E1_REPLICA_GT_FINE:B1_PLUS_SWEPT_SEGMENT:0dcd1da98960308ebfc6e6f5699aa242a316e8e844cc424418583261f0f1ab47,1,1,0,0,1,0,1,1,0,0,1.0
PR87_ACTIVATED_ONE_STEP|E1_REPLICA_GT_FINE:B1_PLUS_SWEPT_SEGMENT:0f5922305009057964cd192ed49d3c8d6b71d72ee44372ec4bd7209792542cad,PR87_ACTIVATED_ONE_STEP,E1_REPLICA_GT_FINE:B1_PLUS_SWEPT_SEGMENT:0f5922305009057964cd192ed49d3c8d6b71d72ee44372ec4bd7209792542cad,1,1,0,0,1,0,1,1,0,0,1.0
PR87_ACTIVATED_ONE_STEP|E1_REPLICA_GT_FINE:B1_PLUS_SWEPT_SEGMENT:0fdfc6a917540809cf1aef757ce53b25711910f3a2a47641c83c7760a2e11d4b,PR87_ACTIVATED_ONE_STEP,E1_REPLICA_GT_FINE:B1_PLUS_SWEPT_SEGMENT:0fdfc6a917540809cf1aef757ce53b25711910f3a2a47641c83c7760a2e11d4b,1,1,0,0,1,0,1,0,1,0,1.0
PR87_ACTIVATED_ONE_STEP|E1_REPLICA_GT_FINE:B1_PLUS_SWEPT_SEGMENT:12edab966401f4e8cbe04d2ea7da127d4599e1ef904442110790f2b442354fb1,PR87_ACTIVATED_ONE_STEP,E1_REPLICA_GT_FINE:B1_PLUS_SWEPT_SEGMENT:12edab966401f4e8cbe04d2ea7da127d4599e1ef904442110790f2b442354fb1,1,1,0,0,1,0,1,0,1,0,1.0
PR87_ACTIVATED_ONE_STEP|E1_REPLICA_GT_FINE:B1_PLUS_SWEPT_SEGMENT:14c396035141f0c134184288b5df3c7081f7dbc72c4d0f5c45e5307fef542aa0,PR87_ACTIVATED_ONE_STEP,E1_REPLICA_GT_FINE:B1_PLUS_SWEPT_SEGMENT:14c396035141f0c134184288b5df3c7081f7dbc72c4d0f5c45e5307fef542aa0,1,1,0,0,1,0,1,1,0,0,1.0
PR87_ACTIVATED_ONE_STEP|E1_REPLICA_GT_FINE:B1_PLUS_SWEPT_SEGMENT:16673c25ede2d2bf022e1f9eec4dd83dbb8d880d94572d25a91ed1ad0cc30e72,PR87_ACTIVATED_ONE_STEP,E1_REPLICA_GT_FINE:B1_PLUS_SWEPT_SEGMENT:16673c25ede2d2bf022e1f9eec4dd83dbb8d880d94572d25a91ed1ad0cc30e72,1,1,0,0,1,0,1,1,0,0,1.0
PR87_ACTIVATED_ONE_STEP|E1_REPLICA_GT_FINE:B1_PLUS_SWEPT_SEGMENT:1691f371be27704f087f13d39c0b0c846a4288c9530dd44b6680484cc6054c1a,PR87_ACTIVATED_ONE_STEP,E1_REPLICA_GT_FINE:B1_PLUS_SWEPT_SEGMENT:1691f371be27704f087f13d39c0b0c846a4288c9530dd44b6680484cc6054c1a,1,1,0,0,0,0,0,0,0,0,1.0
PR87_ACTIVATED_ONE_STEP|E1_REPLICA_GT_FINE:B1_PLUS_SWEPT_SEGMENT:19d679dcaa5d9ce57ee7884fc2a773f342810116dee9784f0fd1f4ed7e6eaa8f,PR87_ACTIVATED_ONE_STEP,E1_REPLICA_GT_FINE:B1_PLUS_SWEPT_SEGMENT:19d679dcaa5d9ce57ee7884fc2a773f342810116dee9784f0fd1f4ed7e6eaa8f,1,1,0,0,1,0,1,1,0,0,1.0
PR87_ACTIVATED_ONE_STEP|E1_REPLICA_GT_FINE:B1_PLUS_SWEPT_SEGMENT:1b08529e208b7a95585f65dbd64a2139c0a5a068f61de72ce2ddf12ea248dfa1,PR87_ACTIVATED_ONE_STEP,E1_REPLICA_GT_FINE:B1_PLUS_SWEPT_SEGMENT:1b08529e208b7a95585f65dbd64a2139c0a5a068f61de72ce2ddf12ea248dfa1,1,1,0,0,1,0,1,1,0,0,1.0
